date;text;
18.08.17 03:30;Mr. @ RifatJawaid This depends on ur motive behind marriage & hw u treat ur wife after marriage. U r such a disgusting human # LoveJihadTapes https://twitter.com/jantakareporter/status/898349520399900672 …;
18.08.17 03:23;Should # NIA retrospectively probe @ naqvimukhtar s maariage toHindu girl? @ RahulEaswar @ republic # LoveJihadTapes @ ShashiTharoor @ sanjayuvacha;
18.08.17 03:20;Where is love? where is jihad in # LoveJihadTapes , @ RahulEaswar @ republic? If anything they're talking of arranged marriage? @ ShashiTharoor;
18.08.17 03:12;SC wants NIA to investigate if these girls have been lured by men to get married then getting recruited for jihad # LoveJihadTapes;
18.08.17 03:08;# LoveJihadTapes https://twitter.com/JantaKaReporter/status/898349520399900672 …;
18.08.17 03:04;# LordKabir गुण तीनों की भक्ति में ये भूल पड़ो संसार। कहे कबीर निज नाम बिना कैसे उतरो पर। ईश्वरTv पर 08:30 PM से # KnowNaMoApp # LoveJihadTapes;
18.08.17 03:02;# Charlottesville # nationalnonprofitday # Harvey # BREAKING # BALvsMIA # BUFvsPHI # GameOfThrones # LoveJihadTapes # AltRight # BarcelonaAttackpic.twitter.com/d8N9LOTeJp;
18.08.17 02:58;# Mind_it..U can Judge how smart Arnab @ republic is? Says do not bring religion in # LoveJihadTapes Than says he hates Jihad (who uses it? );
18.08.17 02:10;# LoveJihadTapes Hindus cannot match audacity of Islam on conversions. Strong law reqd & spouse shud convert 2 peaceful Indian born religions;
18.08.17 01:57;Should # NIA retrospectively probe @ naqvimukhtar s maariage toHindu girl? @ RahulEaswar @ republic # LoveJihadTapes @ ShashiTharoor @ sanjayuvacha;
18.08.17 01:49;After # Barcelona & # LoveJihadTapes Your opinion on # Islam as a # PoliticoSocioFinancial movement is;
18.08.17 01:25;@ amir_khan would have turned the offer twice. @ iamsrk would still be looking out for another one # LoveJihadTapes https://twitter.com/India23456/status/898019835732312065 …;
18.08.17 00:37;No morality, devils among humanity. Defended by nasty politicians @ asadowaisi @ Drrehmani # LoveJihadTapes # LoveJihad # HinduGirlsForISIS;
17.08.17 23:39;iafter marrying a muslim, nimisha disconnected from family, went against her religion, country and left for syria. # LoveJihadTapes;
17.08.17 22:50;@ republic # LoveJihadTapes. Its very shocking.... Bravo to expose.;
17.08.17 22:13;# LoveJihadTapes # LoveJihad # LoveJihadNailed # HinduGirlsForIsis This is a video what similar pattern is happening round t worldhttps://twitter.com/HatindersinghR/status/897679153251659780 …;
17.08.17 21:58;I hope these people understand that they cant sit on a tree and cut its roots. # LoveJihadTapes;
17.08.17 21:57;muslim friends brainwashing # Hindu youth to convert to islam # LoveJihadTapes exposes satanic jihadi movement again. Any # Hindus waking up?;
17.08.17 21:53;islam never came to coexist. It came to conquer, annihilate, & rule. # LoveJihadTapes is a continuation of the 1000 yr old attack on # Bharat;
17.08.17 21:50;"Cut the head, hand, leg, ear, anything of nonmuslim"" -Remitha was brainwashed in JAWATUL ISLAMIC CENTRE # LoveJihadTapes exposes islam!""";
17.08.17 21:48;# LoveJihadTapes NIA=NATIONAL INVESTIGATION AGENCY NIA= NIKAAH INVESTIGATION AGENCY;
17.08.17 21:46;# LoveJihadTapes teach us # Hindus - DONT ALLOW OUR CHILDREN TO BEFRIEND MUSLIMS! THEY WILL CONVERT THEM. GIVE OUR KIDS A RELIGIOUS UPBRINGING;
17.08.17 21:38;# LoveJihadTapes sad;
17.08.17 21:38;# LoveJihadTapes Priya ji tape pathvilya baddal dhanyawad;
17.08.17 21:22;Radicalization, Gulf money and Communist/ Congress Patronage creates ecosystem for Love Jihad in Kerala # LoveJihadTapes;
17.08.17 21:15;Why this people r not true to their religion And True Indians know what is religion and how to talk with others # LoveJihadTapes;
17.08.17 21:12;'Love Jihad' is just upgraded version of 'Islamic terrorism' in India # HinduGirlsForISIS @ sambitswaraj @ Swamy39 @ TimesNow # LoveJihadTapes;
17.08.17 21:04;# LoveJihadTapes @ ArnabGOffice thinks # LoveJihad its not communal issue. Its naked aggression of radical Muslims on Hindus. UNACCEPTABLE.;
17.08.17 20:59;https://counterjihad.com/victory/ # LoveJihadTapes;
17.08.17 20:55;जो अपनी बहन बेटी को काबू में नही रख पाते हैं उसी की बहन बेटी अधनंगे कपड़े पहन कर इन कठमुल्लों के साथ फुदकती है, # LoveJihad # LoveJihadTapes;
17.08.17 20:54;# LoveJihadTapes # LoveJihadNailed @ republic @ RepubIicofIndia @ RajnathSingh_in @ HMOIndia @ PMOIndia @ KirenRijiju @ sharmarekha @NehaJoshi1987pic.twitter.com/u6kNNL6RU1;
17.08.17 20:54;@ republic # LoveJihadTapes : Those defending LJ are involved in this terror activity.Catch them. @ NIA_India;
17.08.17 20:52;# LoveJihadTapes None of bearded men in debate condemning Jihadists.They blame the girls. Hindus have been backstabbed by radical muslims.;
17.08.17 20:52;# LoveJihadTapes more to be revealed;
17.08.17 20:50;# LoveJihadTapes , Jihad in love nothing but terrorism, hence every kind of terrorism should be killed mercilessly, along with the community.;
17.08.17 20:47;# HinduGirlsForISIS@republic & @ TimesNow fighting against # LoveJihad & @ KapilSibal & @ IJaising DEFEND # LoveJihadis # LoveJihadTapes pic.twitter.com/sMjiJJphm2;
17.08.17 20:42;@ republic & @ TimesNow fighting against # LoveJihad & @ KapilSibal & @ IJaising DEFEND # LoveJihadis # LoveJihadTapes # HinduGirlsForIsispic.twitter.com/sfTK2DrUyQ;
17.08.17 20:37;Save Hindu Girls from # LoveJihadTapes pic.twitter.com/G5QLtIRAbI;
17.08.17 20:36;# LoveJihadTapes what the hell is going on in our country...next Kashmir will be West Bengal and kerela wake up ppl;
17.08.17 20:32;# LoveJihadTapes https://twitter.com/TimesNow/status/897701092426952704 …;
17.08.17 20:29;# LordKabir गुण तीनों की भक्ति में ये भूल पड़ो संसार। कहे कबीर निज नाम बिना कैसे उतरो पर। ईश्वरTv पर 08:30 PM से # KnowNaMoApp # LoveJihadTapes pic.twitter.com/ZeRRAC2pvV;
17.08.17 20:29;it's new for u we see # LoveJihadTapes daily;
17.08.17 20:25;ഉത്തിഷ്ഠത ജാഗ്രത... പ്രാപ്യവരാന്‍ നിബോധതഃ # LoveJihadTapes;
17.08.17 20:23;Sir please read # LoveJihad cases of sanghis # LoveJihadTapes https://twitter.com/bilal_motorwala/status/898240016568139777 …;
17.08.17 20:22;Todays Poll Survey for 2019. https://youtu.be/JYF2DqSMnsk # ENGvWI # LoveJihadTapes;
17.08.17 20:21;# LoveJihadTapes Life in Kerala has become very unsafe. Its no more Gods Own Country.My Keralite friend wishes to come back to Lucknow.;
17.08.17 20:20;Arnab's fascination with tapes- 1) Dawood's wife tapes 2) Sunanda tapes 3) Laloo's tapes 3) # LoveJihadTapes He has tapes for all season;
17.08.17 20:15;Love Jihad ?? # LoveJihadTapes # LoveJihadNailed # LoveJihad https://twitter.com/RanaAyyub/status/898213552435212289 …;
17.08.17 20:10;# LoveJihadTapes Stringnt laws shud b passd to prevent all these covert conversions from any religion. Love jihad is a reality.Act very tough;
17.08.17 20:05;# LoveJihadTapes Surgical strike is required to those who are advocating love jihad.Automatically followers of love jihad will go to hell.;
17.08.17 19:57;Spreading of evil elements in peaceful society # LoveJihadTapes https://twitter.com/republic/status/898233708137791489 …;
17.08.17 19:53;# HinduGirlsForISIS # UttarPradesh # MahaBJPKaryakarni # resultsday # ChampionsofChange # IndependenceDayIndia # LoveJihadTapes # LoveJihad @ aajtakpic.twitter.com/niY2dqPYg9;
17.08.17 19:53;@ vineetjaintimes Your LowIQ channel @ TimesNow bullshit # HindugirlsForisis exposed by @ cobrapost # LoveJihadTapes https://youtu.be/MhYUx5DYAAY;
17.08.17 19:52;This is the Islam I know brother... no killing no forced conversion Jus love and peace # LoveJihadTapes # HinduGirlsForIsis # Islamophobiapic.twitter.com/QOSM1foQXD;
17.08.17 19:52;@ GVLNRAO Religious institutions like sathyasarani are the epic centres of this brain washed and influenced conversation # LoveJihadTapes;
17.08.17 19:50;# LoveJihadTapes Asaduddin Owaisi, AIMIM chief is so innocent that he does not know what is # LoveJihad. .....;
17.08.17 19:49;@ GVLNRAO @ RahulEaswar only shouting on TV doesn't make any outcome,will you able to shutdown sathyasarani like institution # LoveJihadTapes;
17.08.17 19:49;# HinduGirlsForIsis # LoveJihadTapes shows the propaganda driven bigots trying to establish Darul Islam by changing the Demography of India.;
17.08.17 19:48;India is after # LoveJihad # cows Fooling majority Hindu voters is the only job of this Govt & their media. # LoveJihadTapes https://twitter.com/rwac48/status/898173319131811840 …;
17.08.17 19:45;# HinduGirlsForISIS ban conversion # LoveJihadTapes great work by # ArnabGoswami;
17.08.17 19:45;Kudos 2 Arnab 4 brilliantly conducting # LoveJihadTapes debate and not allowing it become what most would assume a communal topic @ republic;
17.08.17 19:44;No Indian media outraged by this video @ republic # LoveJihadTapes # HinduGirlsForIsishttps://twitter.com/XHNews/status/897817640353144833 …;
17.08.17 19:40;Now we have scoundrel # NewsTraders telling SC & NIA what their job is ! # LoveJihadTapes;
17.08.17 19:39;@ republic & @ TimesNow has totally snubbed # GorakhpurTragedy bcz they love nation than life's in nation # HinduGirlsForISIS # LoveJihadTapes;
17.08.17 19:36;# LoveJihadTapes. conversion racket spoils culture & society younger generations lost their moral and trapped for Jihad easily;
17.08.17 19:35;If hindus r converted,islamization will succeed.Please dont conceal the facts of # LoveJihadTapes ,U r leading nationalist journos.;
17.08.17 19:33;# LoveJihadTapes muslims are scared in india pic.twitter.com/wEpWBMJ8DD;
17.08.17 19:32;# LoveJihadTapes:We viewers,inspite of paying to service providers,are forced to listen to the likes of WasimWaqar, Alimuddin,etc.Pathetic.;
17.08.17 19:32;On the flip side, @ RahulEaswar, will your friend @ ShashiTharoor also not heed your cry for help?? # LoveJihadTapes;
17.08.17 19:31;Owaisee brothers has made Waqar as self styled area commander of AIMIM for UP expanding n recruiting more n more Jihadis # LoveJihadTapes https://twitter.com/republic/status/898230153033076737 …;
17.08.17 19:31;@ republic @ premasridevi # LoveJihadTapes @Arnab_Goswami1 Dont dilute the fact,is only the issue of religion&the victims r only Hindus so far;
17.08.17 19:31;# LoveJihadTapes These so called innocent Hindu girls have enough dare to lured nd using word brainwash as a sheild. Blot on society.;
17.08.17 19:30;# LoveJihadTapes Yogi Adityanath jee was highlighting this bitter fact long back & he was mocked by Pseudo liberals and media.;
17.08.17 19:29;@ HMOIndia, To curb # LoveJihad make consent of both parents mandatory for religious conversion. # LoveJihadTapes # HinduGirlsForIsis;
17.08.17 19:29;Being a malayalee,I can say with 101% that,It's a reality which we ignore by practicing pseudo secularisam @ premasridevi # LoveJihadTapes;
17.08.17 19:29;@ RahulEaswar ji please post link for the complete video of your talk with Akhila. # LoveJihadTapes;
17.08.17 19:28;# LoveJihadTapes Finally the shit hits the fan! All channels suddenly have found their tongue.;
17.08.17 19:27;# hindugirlsforisis # LoveJihad # LoveJihadTapes https://twitter.com/aikaflip/status/753814678787072000 …;
17.08.17 19:27;# LoveJihadTapes if Muslims feel that religion is mother.theycan't changethere mother or to give chance to others toconvert on there religion;
17.08.17 19:27;Best way to stop conversion is educate our children make them to understand that this jihad is going to finish your life#LoveJihadTapes;
17.08.17 19:26;# LoveJihadTapes Arnab Youare losing controlOverDebate simplybcause of shoutingonly. pl give 1.5 minutes toEverySpeaker.U R doingCockFight.;
17.08.17 19:26;# LoveJihadTapes @ republic Arnab doesn't know the language. Qaum means not community.. it means NATION and Waqar means Muslim nation.https://twitter.com/sankrant/status/897886564759486464 …;
17.08.17 19:26;# LoveJihadTapes The Real threat of these hypocrites roaming as radical Islamists is in creating sleepers for violent acts tomorrow;
17.08.17 19:25;People involved in executing # LoveJihad are certainly not innocent. Whoever trying to coverup are exposed # LoveJihadTapes;
17.08.17 19:25;Constitution doesn't allow conversion.misinterpretation results conversion # LoveJihadTapes;
17.08.17 19:25;# LoveJihadTapes;
17.08.17 19:24;# LoveJihadTapes Hindus are innocents that's why you Muslims clerics aretryingto converting in yourreligion.still you feel that u r innocents;
17.08.17 19:24;Arnab Goswami and @ republic tv are anti national bcz they are discussing # lovejihadtapes...;
17.08.17 19:24;Why hasn't Asaddudin Owaisi been arrested? Indira Tiwari, Hindu Mahasabha, to GVL Narasimha Rao, BJP, on # LoveJihadTapes;
17.08.17 19:24;What is your view on # LoveJihadTapes? pic.twitter.com/x60zx7LUjV;
17.08.17 19:24;Why don't you launch surgical strikes in Kerala?: Indira Tiwari, Hindu Mahasabha, to GVL Narasimha Rao, BJP, on # LoveJihadTapes;
17.08.17 19:24;Organisations involved are merely fronts for Laskhar, SIMI and other terror organisations: GVL Narasimha Rao, BJP # LoveJihadTapes;
17.08.17 19:24;In Kerala, pseudo-secular govt closes eyes. CPI(M) unwilling to come. We're helpless!: Rahul Easwar # LoveJihadTapes http://www.republicworld.com/livetv;
17.08.17 19:24;Left Liberal Logic- Major girls involved in # LoveJihad can't be brain washed into marriage but Ajmal Kasab was brainwashed! # LoveJihadTapes;
17.08.17 19:23;# LoveJihadTapes Central Gov has created environment to discuss such issues,which Indian Middle class were interested and suffered for ages.;
17.08.17 19:23;@ republic @ GVLNRAO @ RahulEaswar please listen to what ex Kerala CM (CPM) has to say # LoveJihadTapes https://youtu.be/BUT5gSoNQqk;
17.08.17 19:23;Why hasn't Asaddudin Owaisi been arrested? Indira Tiwari, Hindu Mahasabha, to GVL Narasimha Rao, BJP, on # LoveJihadTapes;
17.08.17 19:23;Those who speak against # lovejihadtapes are not secular...Those who keep mum on # lovejihadtapes are true ambassadors of SECULARISM..;
17.08.17 19:22;What is your view on # LoveJihadTapes? pic.twitter.com/VcdhIrlAJT;
17.08.17 19:22;conversions? almost all tribes in india are hindus reduced to tribal condition by muslim invaders # LoveJihadTapes;
17.08.17 19:22;# LoveJihadTapes If @ asadowaisi AIMIM has its way, they'll house entire ISIS in India. Terrorist party. @ GVLNRAO @ BJP4India;
